premise,hypothesis,gpt_reply
Osoba jedzie na rowerze na jednym kole,"Nie ma mężczyzny w czarnej kurtce , który by robił sztuczki na motocyklu","neutral
"
Osoba jedzie na rowerze na jednym kole,Osoba w czarnej kurtce robi sztuczki na motocyklu,"neutral
"
Mężczyzna z koszulką wrzuca piłkę na meczu koszykówki,Nie ma mężczyzny wrzucającego piłkę na meczu koszykówki,"contradiction
"
Gra w koszykówkę polega na wrzucaniu piłki przez mężczyznę z koszulką,Mężczyzna z koszulką wrzuca piłkę na meczu koszykówki,"entailment
"
"Mężczyzna grający w koszykówkę wrzuca piłkę do siatki , a tłum jest w tle","Zawodnik wrzuca piłkę do siatki , a tłum jest w tle","entailment
"
"Gracz nie ma kosza , a tłum jest w tle","Zawodnik wrzuca piłkę do siatki , a tłum jest w tle","neutral
"
Mężczyzna z koszulką wrzuca piłkę na meczu koszykówki,"Gracz nie ma kosza , a tłum jest w tle","neutral
"
"Zawodnik wrzuca piłkę do siatki , a tłum jest w tle",Piłka jest wrzucana przez mężczyznę z koszulką na meczu koszykówki,"neutral
"
Nie ma mężczyzny wrzucającego piłkę na meczu koszykówki,"Zawodnik wrzuca piłkę do siatki , a tłum jest w tle","neutral
"
Gra w koszykówkę polega na wrzucaniu piłki przez mężczyznę z koszulką,"Zawodnik wrzuca piłkę do siatki , a tłum jest w tle","neutral
"
"Dwie osoby uprawiają kickboxing , a widzowie oglądają","Dwie osoby walczą , a widzowie oglądają","entailment
"
"Dwóch widzów uprawia kickboxing , a niektózy ludzie to oglądają","Dwie osoby uprawiają kickboxing , a widzowie oglądają","entailment 

**explanation:**

the premise states that two viewers watch kickboxing, and two people practice kickboxing.  the hypothesis states that two people practice kickboxing and that viewers watch. the premise provides sufficient information to logically deduce the hypothesis.  specifically:

* ""dwóch widzów uprawia kickboxing"" (two viewers watch kickboxing) implies the existence of two viewers watching.
* ""dwie osoby uprawia kickboxing"" (two people practice kickboxing) directly supports the ""dwie osoby uprawiają kickboxing"" part of the hypothesis. 
* ""a widzowie oglądają"" (and viewers watch) is supported by the ""dwóch widzów uprawia kickboxing"" from the premise.

therefore, the premise entails the hypothesis.
"
"Dwie osoby uprawiają kickboxing , a widzowie oglądają",Dwie młode kobiety walczą w walce kickboxingowej,"neutral
"
Dwie kobiety w meczu walczą w meczu kickboxingowym,"Dwie osoby walczą , a widzowie oglądają","neutral
"
"Dwóch widzów uprawia kickboxing , a niektózy ludzie to oglądają",Dwie kobiety w meczu walczą w meczu kickboxingowym,"neutral
"
"Dwie osoby uprawiają kickboxing , a widzowie oglądają",Dwie kobiety w meczu walczą w meczu kickboxingowym,"neutral
"
Dzieci w czerwonych koszulkach bawią się w liściach,Dzieciaki w czerwonych koszulkach bawią się w liściach,"entailment
"
Dzieciaki w czerwonych koszulkach bawią się w liściach,Dzieci w czerwonych koszulkach śpią w liściach,"contradiction
"
Dzieciaki w czerwonych koszulkach bawią się w liściach,Dzieci pokryte liśćmi bawią się czerwonymi koszulami,"neutral
"
Trzech chłopców skacze na liściach,Dzieciaki w czerwonych koszulkach bawią się w liściach,"neutral
"
Dzieci w czerwonych koszulkach bawią się w liściach,Troje dzieci skacze w liściach,"neutral
"
Dzieci w czerwonych koszulkach śpią w liściach,Troje dzieci skacze w liściach,"neutral
"
Dzieci pokryte liśćmi bawią się czerwonymi koszulami,Troje dzieci skacze w liściach,"neutral
"
Dwoje dzieci leży na śniegu i rysuje aniołki,Dwoje dzieci leży na śniegu i robi śnieżne aniołki,"entailment 

**explanation:**

the premise states two children are lying on the snow and drawing angels. ""rysowanie aniołków"" (drawing angels) is a valid way to create ""śnieżne aniołki"" (snow angels). therefore, the premise implies the hypothesis.
"
Dwoje dzieci leży na śniegu i robi śnieżne aniołki,Nie ma dziecka leżącego na śniegu i robiącego śnieżne aniołki,"contradiction
"
Dwie osoby ubrane w kombinezony narciarskie robią na ziemi śnieżne anioły,Dwie osoby w kombinezonach narciaskich leżą na śniegu i robią anioły śnieżne,"entailment
"
Dwie osoby w kombinezonach narciaskich leżą na śniegu i robią anioły śnieżne,Nie ma osób w kombinezonach narciarskich leżących i robiących śnieżne anioły,"contradiction
"
Dwoje dzieci leży na śniegu i robi śnieżne aniołki,Dwie osoby ubrane w kombinezony narciarskie robią na ziemi śnieżne anioły,"neutral
"
Dwoje dzieci leży na śniegu i robi śnieżne aniołki,Nie ma osób w kombinezonach narciarskich leżących i robiących śnieżne anioły,"neutral
"
Nie ma dziecka leżącego na śniegu i robiącego śnieżne aniołki,Dwie osoby w kombinezonach narciaskich leżą na śniegu i robią anioły śnieżne,"neutral
"
Mała dziewczynka patrzy na kobietę w kostiumie,Młoda dziewczyna patrzy na kobietę w kostiumie,"entailment
"
Mała dziewczynka patrzy na kobietę w kostiumie,Dziewczynka patrzy na mężczyznę w kostiumie,"neutral
"
Mała dziewczynka patrzy na kobietę w kostiumie,Mała dziewczynka w kostiumie wygląda jak kobieta,"neutral
"
Zamaskowani patrzą w tym samym kierunku w lesie,Mała dziewczynka patrzy na kobietę w kostiumie,"neutral
"
Mała dziewczynka patrzy na kobietę w kostiumie,Ludzie ubrani w kostiumy zbierają się w lesie i patrzą w tym samym kierunku,"neutral
"
Mężczyzna skacze do pustego basenu pływackiego,Mężczyzna skacze do pustego basenu,"entailment
"
Samotny rowerzysta skacze w powietrzu,Mężczyzna skacze do pustego basenu pływackiego,"neutral
"
Mężczyzna skacze do pustego basenu,"Rowerzysta skacze w powietrzu , sam","neutral
"
Mężczyzna skacze do pustego basenu,Nie ma rowerzysty skaczącego w powietrzu,"neutral

**explanation:**

the premise states a man is jumping into an empty pool. the hypothesis states there is no cyclist jumping in the air. 

there's no logical connection forcing one to be true based on the other.  the man jumping into the pool has nothing to do with whether or not a cyclist is jumping. they are independent events. therefore, the premise is neutral towards the hypothesis.
"
Cztery dziewczynki robią mostek i bawią się na świeżym powietrzu,Cztery dziewczynki robią mostek i bawią się w domu,"neutral
"
Cztery dziewczynki robią mostek i bawią się w ogrodzie,Czworo dzieciaków robi mostek w parku,"neutral
"
Cztery dziewczynki robią mostek i bawią się w domu,Czworo dzieciaków robi mostek w parku,"neutral
"
Czworo dzieci robi mostek w parku,Cztery dziewczynki robią mostek i bawią się na świeżym powietrzu,"neutral
"
Cztery dziewczynki robią mostek i bawią się na świeżym powietrzu,Czworo dzieciaków robi mostek w parku,"neutral
"
Zawodnik rzuca piłką,Zawodnik biegnie z piłką,"neutral
"
Dwie grupy osób grają w piłkę nożną,W meczu piłki nożnej rywalizują dwie drużyny,"entailment 

**explanation:**

the premise states two groups of people play football. the hypothesis states that in a football match, two teams compete.  it's a reasonable inference that two groups of people playing football implies a competition between two teams, which is the core idea of a football match. therefore, the premise entails the hypothesis.
"
W meczu piłki nożnej rywalizują dwie drużyny,Dwie drużyny rywalizują w meczu baseballowym,"neutral
"
W meczu piłki nożnej rywalizują dwie drużyny,W piłkę nożną grają dwie rywalizujące drużyny,"entailment
"
Zawodnik biegnie z piłką,W piłkę nożną grają dwie rywalizujące drużyny,"neutral
"
W meczu piłki nożnej rywalizują dwie drużyny,Mężczyzna podczas gry biegnie z piłką w rękach,"neutral
"
Pięcioro dzieci stoi przed drewnianą chatką,Pięcioro dzieci stoi przed chatką z drewna,"entailment
"
"Pięcioro dzieci stoi blisko siebie , a jedno dziecko ma pistolet","Pięcioro dzieci stoi blisko siebie , a jedno dziecko ma broń","entailment 

**explanation:**

the premise states that one child has a *pistolet* (pistol). a pistol is a type of *broń* (weapon/firearm). therefore, the premise necessarily implies the hypothesis.
"
Pięcioro dzieci stoi przed drewnianą chatką,"Pięcioro dzieci stoi blisko siebie , a jedno dziecko ma broń","neutral
"
Pięcioro dzieci stoi przed chatką z drewna,"Pięcioro dzieci stoi blisko siebie , a jedno dziecko ma pistolet","neutral
"
Pięcioro dzieci stoi przed drewnianą chatką,"Pięcioro dzieci stoi blisko siebie , a jedno dziecko ma pistolet","neutral
"
Człowiek ma na sobie kapelusz i siedzi na trawie,Nie ma nikogo ubranego w kapelusz i siedzącego na trawie,"contradiction
"
Osoba siedzi na polu i jest ubrana w kapelusz,Mężczyzna siedzi na polu,"neutral
"
Mężczyzna siedzi na polu,Nie ma nikogo ubranego w kapelusz i siedzącego na trawie,"neutral
"
Starszy mężczyzna siedzi na polu,Człowiek ma na sobie kapelusz i siedzi na trawie,"neutral
"
Człowiek ma na sobie kapelusz i siedzi na trawie,Mężczyzna biegnie po polu,"neutral
"
Ta grupa osób praktykuje bezpieczeństwo wodne i nosi kamizelki ratunkowe,"Kamizelki ratunkowe są noszeni przez grupę ludzi , którzy praktykują bezpieczeństwo wodne","entailment
"
Nikt nie praktykuje bezpieczeństwa wodnego i nie nosi kamizelek ratunkowych,Ta grupa osób praktykuje bezpieczeństwo wodne i nosi kamizelki ratunkowe,"contradiction
"
Grupa przyjaciół płynie tratwą z nurtem,"Kamizelki ratunkowe są noszeni przez grupę ludzi , którzy praktykują bezpieczeństwo wodne","neutral
"
Nikt nie praktykuje bezpieczeństwa wodnego i nie nosi kamizelek ratunkowych,Grupa przyjaciół płynie tratwą z nurtem,"neutral
"
Grupa nie płynie tratwą z nurtem,Ta grupa osób praktykuje bezpieczeństwo wodne i nosi kamizelki ratunkowe,"neutral
"
Jeleń skacze przez płot,Jeleń skacze przez zagrodę,"neutral
"
Dziki jeleń przekakuje płot,Jeleń przeskakuje płot,"entailment
"
Jeleń przeskakuje płot,Nie ma jeleni przeskakujących płot,"contradiction
"
Dziki jeleń przekakuje płot,Jeleń skacze przez płot,"entailment
"
Nie ma jeleni przeskakujących płot,Jeleń skacze przez płot,"contradiction
"
Jeleń skacze przez zagrodę,Jeleń przeskakuje płot,"entailment 

**explanation:**

* ""jeleń skacze przez zagrodę"" (the deer jumps through the enclosure) implies the deer is overcoming an obstacle to get to the other side.
* ""jeleń przeskakuje płot"" (the deer jumps over the fence) is a specific type of overcoming an obstacle – jumping *over* a fence.
* an enclosure often *contains* a fence. therefore, jumping through an enclosure *could* involve jumping over a fence. it's a reasonable and likely scenario. 
* it is an entailment because the premise provides information that makes the hypothesis highly probable or certain.
"
Jeleń przeskakuje płot,Jeleń nie skacze przez płot,"contradiction
"
Jeleń skacze przez płot,Jeleń przeskakuje płot,"entailment 

**explanation:**

""skacze przez płot"" (jumps through the fence) and ""przeskakuje płot"" (jumps over the fence) are very closely related actions. jumping *through* a fence implies a jump *over* it, even if the phrasing emphasizes going *through*. therefore, the premise entails the hypothesis.
"
"Ludzie spacerują na zewnątrz budynku , na którym znajduje się wiele murali","Ludzie spacerują na zewnątrz budynku , na którym znajduje się kilka murali","entailment
"
"Kilka osób znajduje się przed budynkiem , który jest pokryty kolorami",Kilka osób znajduje się przed kolorowym budynkiem,"entailment
"
"Kilka osób znajduje się przed budynkiem , który jest pokryty kolorami","Ludzie spacerują na zewnątrz budynku , na którym znajduje się wiele murali","neutral
"
Kilka osób znajduje się przed kolorowym budynkiem,"Ludzie wchodzą do środka budynku , na którym znajduje się wiele murali","neutral
"
"Ludzie spacerują na zewnątrz budynku , na którym znajduje się wiele murali",Kilka osób znajduje się przed kolorowym budynkiem,"entailment
"
Chłopiec uderza w piłkę baseballową,Dziecko uderza w piłkę baseballową,"entailment
"
Dziecko uderza w piłkę baseballową,Dziecko nie trafia w piłkę baseballową,"contradiction
"
"Rodzina ogląda chłopca , który uderza w piłkę baseballową","Rodzina patrzy na chłopca , który uderza w piłkę baseballową","entailment
"
"Mały chłopiec patrzy na rodzinę , która uderza w piłkę baseballową","Rodzina ogląda chłopca , który uderza w piłkę baseballową","neutral
"
"Rodzina patrzy na chłopca , który uderza w piłkę baseballową",Dziecko uderza w piłkę baseballową,"entailment
"
"Mały chłopiec patrzy na rodzinę , która uderza w piłkę baseballową",Dziecko uderza w piłkę baseballową,"neutral
"
"Rodzina ogląda chłopca , który uderza w piłkę baseballową",Chłopiec uderza w piłkę baseballową,"entailment
"
"Rodzina ogląda chłopca , który uderza w piłkę baseballową",Dziecko uderza w piłkę baseballową,"entailment 

**explanation:**

the premise states ""the family is watching a boy who hits a baseball.""  this directly implies that the boy is the one hitting the baseball. therefore, the hypothesis ""the child hits a baseball"" is entailed by the premise.
"
Duża grupa ludzi azjatów je w restauracji,Grupa ludzi z Azji je w restauracji,"entailment 

**explanation:**

the premise states ""a large group of asians eats in a restaurant."" the hypothesis states ""a group of people from asia eats in a restaurant.""  

the premise *implies* the hypothesis. if a large group of asians are eating in a restaurant, then it logically follows that a group of people from asia are eating in a restaurant. the hypothesis is a more general statement than the premise. therefore, the premise entails the hypothesis.
"
Duża grupa ludzi azjatów je w restauracji,Niewielka grupa osób czeka na jedzenie w restauracji,"neutral
"
Duża grupa ludzi azjatów je w restauracji,Grupa ludzi w dużej azjatyckiej restauracji je,"neutral
"
Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,W zatłoczonej restauracji z fioletowym światłem jedzą różni klienci,"entailment 

**explanation:**

the premise states that *different people* are eating at *red tables* in a *crowded restaurant with purple light*. the hypothesis states that *different customers* are eating in a *crowded restaurant with purple light*. 

since the premise explicitly mentions different people eating in that location, it logically follows that different customers are present. therefore, the premise entails the hypothesis.
"
Niewiele osób je przy czerwonych stołach w restauracji bez oświetlenia,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,"neutral
"
Grupa ludzi z Azji je w restauracji,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,"neutral
"
Grupa ludzi w dużej azjatyckiej restauracji je,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,"neutral
"
Duża grupa ludzi azjatów je w restauracji,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,"neutral
"
Motocyklista wstaje z siedzenia białego motocykla,Motocykl jedzie wstaje z siedzenia pojazdu,"contradiction

**explanation:**

the premise states a motorcyclist is standing up from a *white* motorcycle. the hypothesis states a motorcycle is standing up from a *vehicle*.  the premise is specific about the motorcycle being white, which isn't mentioned in the hypothesis.  the hypothesis is a much broader statement. 

while the premise *could* be a situation where the motorcycle is standing up, it doesn't *necessarily* mean that a motorcycle is standing up in general.  the key is the specificity of the premise (white motorcycle) which is absent in the hypothesis. because the premise's specificity makes it unlikely for the hypothesis to be true given the premise, the premise contradicts the hypothesis.
"
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Jeździec jest na czarno - białym rowerze i stoi na siedzeniu,"neutral
"
Jeździec jest na czarno - białym rowerze i stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,"neutral
"
Nikogo nie ma na motocyklu i nie stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,"contradiction 

**explanation:**

the premise states that nobody is on the motorcycle and nobody is standing on the seat. the hypothesis states that a motorcyclist is standing on a white motorcycle's seat.  these two statements directly contradict each other. therefore, the premise contradicts the hypothesis.
"
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Motocyklista wstaje z siedzenia motocykla,"neutral
"
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,"neutral
"
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista bez kasku czeka na niebieskim motocyklu w pobliżu drogi,"neutral
"
Mężczyzna z kaskiem pomalowanym na czerwono jedzie niebieskim motocyklem po drodze,Motocyklista jedzie motocyklem po ulicy,"entailment
"
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista ryzykownie jedzie na motocyklu po ulicy,"neutral
"
Żaden motocyklista nie jedzie motocyklem po ulicy,Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,"neutral
"
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista jedzie motocyklem po ulicy,"entailment
"
"Pies łapie kij w powietrzu , a inny to ogląda","Pies wyskakuje wysoko w powietrze , a inny obserwuje","entailment 

**explanation:**

the premise states that one dog catches a stick in the air and another watches.  the hypothesis states that one dog jumps high in the air and another observes.  

catching a stick in the air *requires* jumping. therefore, the premise *implies* that at least one dog is jumping.  ""ogląda"" (watches) in the premise implies observation. the hypothesis explicitly states the same (obserwuje).

because the hypothesis is a reasonable and likely consequence of the premise's actions, the premise entails the hypothesis.
"
Nie ma psa wyskakującego w powietrze,"Pies wyskakuje wysoko w powietrze , a inny obserwuje","contradiction
"
Dwa psy bawią się przy drzewie,Dwa psy śpią obok drzewa,"neutral
"
"Pies wyskakuje wysoko w powietrze , a inny obserwuje",Dwa psy bawią się przy roślinie,"neutral
"
"Pies wyskakuje wysoko w powietrze , a inny obserwuje",Dwa psy śpią obok drzewa,"neutral
"
Tancerka tańczy przed sprzętem nagłaśniającym,Blondynka tańczy przed sprzętem nagłaśniającym,"neutral
"
Blondynka tańczy za sprzętem nagłaśniającym,Blondynka tańczy przed sprzętem nagłaśniającym,"neutral
"
Blondynka tańczy przed sprzętem nagłaśniającym,Sprzęt przed tańczącą blondynką jest nagłaśniający,"entailment
"
Dzieci z rodziny cierpliwie się bawią i czekają,Dzieci z rodziny bawią się i czekają,"entailment
"
Dzieci z rodziny bawią się i czekają,Nie ma dzieci bawiących się i oczekujących,"contradiction
"
"Trójka azjatyckich dzieci tańczy , a poważny mężczyzna obserwuje","Trójka dzieci azjatyckich tańczy , a mężczyzna obserwuje","entailment
"
Dzieci z rodziny bawią się i czekają,Trójka azjatyckich dzieci tańczy i nie ma obserwującego mężczyzny,"neutral
"
"Trójka dzieci azjatyckich tańczy , a mężczyzna obserwuje",Dzieci z rodziny bawią się i czekają,"neutral
"
Kobieta ma na sobie egipski pióropusz,Egipcjanin ma na sobie kobiecy pióropusz,"neutral
"
Kobieta ma na sobie okulary i czarny pióropusz,Kobieta z czarnym kapeluszem ma na sobie okulary przeciwsłoneczne,"neutral
"
Kobieta nie ma na sobie okularów ani pióropuszu,Kobieta ma na sobie okulary i czarny pióropusz,"contradiction
"
Czarna kobieta ma na sobie okulary nad pióropuszem,Kobieta ma na sobie okulary i czarny pióropusz,"neutral
"
Kobieta ma na sobie egipski pióropusz,Kobieta z czarnym kapeluszem ma na sobie okulary przeciwsłoneczne,"neutral
"
Kobieta nie ma na sobie okularów ani pióropuszu,Kobieta ma na sobie egipski pióropusz,"contradiction 

**explanation:**

the premise states the woman *doesn't* have a feather plume. the hypothesis states she *does* have an egyptian feather plume. these statements directly contradict each other. therefore, the premise contradicts the hypothesis.
"
Kobieta ma na sobie indyjski pióropusz,Kobieta ma na sobie okulary i czarny pióropusz,"contradiction

**explanation:**

the premise states the woman has an indian feather fan. the hypothesis claims she has glasses *and* a black feather fan. the premise doesn't mention glasses, so the hypothesis introduces a new element not present in the premise, making it a contradiction.
"
Kobieta ma na sobie okulary i czarny pióropusz,Egipcjanin ma na sobie kobiecy pióropusz,"neutral
"
Kobieta ma na sobie okulary i czarny pióropusz,Kobieta ma na sobie egipski pióropusz,"neutral
"
Mężczyzna jest na skale wysoko nad drzewami i stoi w niewygodnej pozie,Mężczyzna jest na skale wysoko nad drzewami i stoi w dziwnej pozie,"entailment 

**explanation:**

the hypothesis adds the detail that the pose is ""dziwna"" (strange/odd). however, the premise only states the man is in an ""niewygodna"" (uncomfortable) pose.  ""strange"" is a subset of ""uncomfortable."" if something is uncomfortable, it can also be considered strange. therefore, if the premise is true, the hypothesis *must* also be true. the hypothesis doesn't introduce any information that could logically contradict the premise.
"
Mężczyzna jest na skale wysoko nad drzewami i stoi w dziwnej pozie,Turysta jest na szczycie góry i tańczy,"neutral
"
Kowbojka jedzie na brązowym koniu i kręci lufą,Kowbojka jedzie konno i kręci lufą,"entailment
"
Kowboj jedzie na koniu i kręci lufą,Kowbojka jedzie konno i kręci lufą,"neutral
"
Kowbojka jedzie na beczce obok konia w narożniku,Kowbojka jedzie konno i kręci lufą,"neutral
"
Koń brązowy jest bardzo blisko czerwonej beczki na rodeo,Kowbojka jedzie konno i kręci lufą,"neutral
"
Brązowy koń jest z dala od czerwonej beczki na rodeo,Kowbojka jedzie konno i kręci lufą,"neutral
"
Kowboj jedzie na koniu i kręci lufą,Koń brązowy znajduje się w pobliżu czerwonej beczki na rodeo,"neutral
"
Koń brązowy znajduje się w pobliżu czerwonej beczki na rodeo,Kowbojka jedzie na beczce obok konia w narożniku,"neutral
"
Chłopiec stoi na zewnątrz wody,Chłopiec stoi w wodzie,"contradiction
"
Dziecko pływa po niebieskim oceanie,Chłopiec błądzi po niebieskim oceanie,"neutral
"
Chłopiec stoi w wodzie,Chłopiec siedzi nad niebieskim oceanem,"neutral
"
Chłopiec stoi w wodzie,Chłopiec błądzi po niebieskim oceanie,"neutral
"
Mężczyzna umiejętnie gra na gitarze na scenie,Mężczyzna gra na gitarze na scenie,"entailment
"
Osoba ma rozczochrane blond włosy i gra na gitarze,Gitarzysta ma rozczochrane blond włosy,"entailment
"
Mężczyzna umiejętnie gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,"neutral
"
Mężczyzna gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,"neutral
"
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Kilkoro dzieci wstaje,"neutral
"
Dwie dziewczynki leżą na ziemi,Dwie dziewczynki siedzą na ziemi,"neutral
"
Dwie młode dziewczynki siedzą na ziemi,"Kilkoro dzieci siedzi , a ich kolana są podniesione","neutral
"
Kilkoro dzieci leży i podnosi kolana,Dwie dziewczynki siedzą na ziemi,"neutral
"
Kilkoro dzieci wstaje,Dwie dziewczynki siedzą na ziemi,"neutral
"
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Dwie dziewczynki siedzą na ziemi,"neutral
"
Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,"entailment
"
"Stara , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,"neutral
"
"Młoda , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,"neutral
"
Nie ma pani chodzącej w farbie do ciała przed tłumem,"Młoda , naga kobieta jest pokryta farbą","neutral
"
Grupa dzieci w mundurach stoi przy bramie i nikt nie całuje matki,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"contradiction
"
Tłum ludzi jest blisko wody,Grupa dzieci ubranych w te same ubrania czeka przy bramie a jedno z nich całuje matkę,"neutral
"
W pobliżu dzieci stoi grupa matek w mundurkach a jedna całuje bramę,Tłum ludzi jest blisko wody,"neutral
"
Grupa ludzi jest blisko oceanu,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Tłum ludzi jest daleko od wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Tłum ludzi jest blisko wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna wskazuje na samochód,"entailment
"
Mężczyzna wskazuje na srebrnego sedana,Nie ma mężczyzny wskazującego na samochód,"contradiction
"
Mężczyzna wskazuje na samochód,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
Mężczyzna wskazuje na srebrnego sedana,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży","Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży","neutral
"
"Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży",Grupa ludzi jest na plaży,"entailment
"
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży",Grupa ludzi jest blisko morza,"entailment
"
Azjatycka kobieta w tłumie nosi czarną torbę,Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,"entailment
"
Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,Dziewczynka z czarną torbą jest w zatłoczonym pociągu,"neutral
"
Nie ma dziewczyny z czarną torbą w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,"neutral
"
Azjatycka kobieta w tłumie nosi czarną torbę,Na torbie dziewczyny znajduje się zatłoczony czarny pociąg,"neutral
"
Dziewczynka z czarną torbą jest w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,"neutral
"
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Pies ściga innego psa i trzyma kij w pysku,"contradiction
"
Pies ściga innego psa i trzyma kij w pysku,Pies goni za kijem i trzyma w pysku innego psa,"contradiction
"
Nie ma psa biegnącego i niosącego w pysku przedmiot,Dwa psy biegną i niosą przedmiot w pyskach,"neutral
"
Dwa psy biegną i niosą zabawkę w pyskach,Pies ściga innego psa i trzyma kij w pysku,"neutral
"
Nie ma psa biegnącego i niosącego w pysku przedmiot,Pies ściga innego psa i trzyma kij w pysku,"neutral
"
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Dwa psy biegną i niosą przedmiot w pyskach,"contradiction
"
Osoba grająca w piłkę nożną kopie piłkę w kierunku bramki,Piłkarz kopie piłkę do bramki,"entailment
"
Piłkarz wykopuje piłkę z bramki,Piłkarz kopie piłkę do bramki,"neutral
"
Brudna piłka futbolowa toczy się w kierunku bramki,Piłkarz kopie piłkę do bramki,"neutral
"
