premise,hypothesis,gpt_reply
"Mi Inna my bed, next week UWI see me.",Mi a guh UWI dis evenin,"contradiction

**explanation:**

the premise states ""i am in my bed, next week uwi will see me."" this implies an event at uwi happening *next week*. the hypothesis states ""i am going to uwi this evening."" this implies an event at uwi happening *tonight*. these are two different timeframes, making the hypothesis contradictory to the information given in the premise.
"
Mi just a sleep dung the place so 😩,Mi a drop a sleep lef right and centre,"entailment 

**explanation:**

* **premise:** ""mi just a sleep dung the place"" means ""i just fell asleep in the place.""
* **hypothesis:** ""mi a drop a sleep lef right and centre"" means ""i am about to fall asleep all over the place/everywhere.""

the hypothesis is a natural consequence of the premise. if someone is already falling asleep in a place, it's highly likely they are on the verge of falling asleep everywhere. therefore, the premise entails the hypothesis.
"
Benz still deh ah di dealership,Toyota still deh a di dealership,"neutral
"
Yow mi ago buy lotto tomorro,Tomorrow mi a guh buy lotto ticket,"entailment
"
Mi not even undastan di proverb,Mi nuh fully get weh di proverb a seh,"entailment

**explanation:**

the premise ""mi not even undastan di proverb"" directly implies the hypothesis ""mi nuh fully get weh di proverb a seh"". 

* ""not even undastan"" means ""don't even understand.""
* ""nuh fully get weh...a seh"" means ""don't fully get what it says.""

if you don't understand something at all, it's a logical consequence that you don't fully understand what it says. therefore, the premise entails the hypothesis.
"
Adulting rough me nah lie,Adulting nuh easy at all,"entailment
"
then it look like me haffi go start mek patty!! a patty and fruits this child wah eat alone,mi need fi learn fi mek patty! fruits and patty is all dis pikney eat,"entailment 

**explanation:**

the premise states the speaker *has to* start making patties because a child wants them. the hypothesis states the speaker *needs to* learn to make patties because the child primarily eats patties and fruit. 

the premise provides a *reason* for the need expressed in the hypothesis. making patties *for* the child (as stated in the premise) directly implies a need to learn how to make them, especially if they are a dietary staple. therefore, the premise entails the hypothesis.
"
Man deven deh a di club and unu cya stop his picture,Mi nuh really tek picture wen mi deh inna di club,"contradiction

**explanation:**

* **premise:** the premise states that someone *is* at the club and *is having their picture taken*. 
* **hypothesis:** the hypothesis states that the person *doesn't really take pictures* when at the club.

these two statements directly oppose each other. if someone is having their picture taken (premise), they are implicitly being photographed.  the hypothesis denies any active participation in taking pictures. therefore, the hypothesis contradicts the premise.
"
Mi bak a hat mi,Mi neck a hurt mi,"neutral
"
As mi reach home mi wah sleep,Once mi reach mi house mi feel tiyad,"entailment

**explanation:**

the premise ""as mi reach home mi wah sleep"" means ""when i reach home, i want to sleep."" the hypothesis ""once mi reach mi house mi feel tiyad"" means ""once i reach my house, i feel tired.""

feeling tired is a common consequence of reaching home after a journey. wanting to sleep is also a common outcome of feeling tired.  therefore, if someone wants to sleep *upon* reaching home, it logically follows that they would feel tired *upon* reaching home. the premise strongly suggests the feeling of tiredness as a likely consequence of arriving home.
"
Mi inna mi bed,Mi bed comfortable bad,"neutral
"
"Cyah believe Sting nuh keep again, is like all a di nice tings dem stop gwan when mi finally reach of age",Once yuh reach of age yuh realize seh adulthood is a different ball game,"entailment 

**explanation:**

the premise expresses disbelief (""cyah believe"") that the excitement of ""sting"" (likely a popular event) continues after reaching a certain age. it suggests a shift in experiences and enjoyment with age (""nice tings dem stop gwan""). 

the hypothesis directly states that reaching adulthood brings about a change in perspective and experiences (""adulthood is a different ball game""). 

therefore, the premise *supports* the hypothesis; it provides an example of the kind of change the hypothesis describes. the premise essentially illustrates the sentiment expressed in the hypothesis.
"
Mi sorry seh ano Zuma score  lol,Mi glad seh a nuh Zuma score,"contradiction

**explanation:**

* **premise:** ""mi sorry seh ano zuma score lol"" translates to ""i'm sorry that zuma didn't score lol."" this expresses disappointment.
* **hypothesis:** ""mi glad seh a nuh zuma score"" translates to ""i'm glad that zuma didn't score."" this expresses happiness.

these statements are directly opposing each other. therefore, the premise contradicts the hypothesis.
"
Mi jus wake,Mi wake up long time,"contradiction

**explanation:**

* **premise:** ""mi jus wake"" means ""i just woke up."" this implies a very recent awakening.
* **hypothesis:** ""mi wake up long time"" means ""i woke up a long time ago."" this implies a significant time has passed since waking up.

these two statements are directly opposing each other. therefore, the premise contradicts the hypothesis.
"
Meeda like fi know too,Mi nuh wah know,"contradiction
"
Mi gone back a mi bed gone sleep,Mi a guh back guh sleep,"entailment

**explanation:**

the premise ""mi gone back a mi bed gone sleep"" literally translates to ""i went back to my bed to sleep."" the hypothesis ""mi a guh back guh sleep"" translates to ""i am going back to sleep.""

going back to bed *implies* a desire or intention to sleep. the premise describes an action that leads to the state described in the hypothesis. therefore, the premise entails the hypothesis.
"
Definitely not lol. Dem thing deh a luxury now. Me link the box food shop in a me scheme.,Dem a scheme fi tek di man position but im nah guh mek dem do it,"neutral.

here's why:

* **premise:** the speaker is stating that ""those things"" (implied to be something desirable or expensive) are currently a luxury and they are going to the box food shop in their community. this suggests a current economic situation where certain things are unaffordable.
* **hypothesis:** the hypothesis claims that ""they"" (likely referring to people or a group) are plotting to take someone's position, but that person won't allow it.

the premise doesn't directly support or deny the hypothesis. the economic situation described in the premise doesn't inherently connect to someone plotting a takeover of a position. it's possible the two are completely unrelated. therefore, the relationship is neutral.



"
All now me nuh reach inna the portmore cinema. Need fi make the trod one of these days.,Mi guh portmore cinema every week from di year start. Mi feel like mi need fi stop guh.,"neutral

**explanation:**

* **premise:** the speaker hasn't been to the portmore cinema yet but intends to go sometime.
* **hypothesis:** the speaker *does* go to the cinema every week and now wants to stop.

the premise doesn't provide any information to confirm or deny the hypothesis. the speaker's lack of attendance so far doesn't negate the hypothesis of weekly attendance. it's possible they are planning to start going regularly soon, or they might have changed their mind about going every week. therefore, the premise and hypothesis are neutral towards each other.
"
Zack's Smoke Shack a gwaan wid a bag a tings,Zack's Smoke Shack nah gwaan wid nutn,"contradiction

**explanation:**

* **premise:** ""zack's smoke shack a gwaan wid a bag a tings"" translates to ""zack's smoke shack is doing something with a bag of things."" this implies activity and involvement.
* **hypothesis:** ""zack's smoke shack nah gwaan wid nutn"" translates to ""zack's smoke shack is not doing anything."" this implies inactivity and no involvement.

these two statements directly oppose each other. therefore, the premise contradicts the hypothesis.



"
Ukrainian ambassador a push badness inna tha speech yah nuh rawtid.,Ukranian ambassador speech did well tame,"contradiction

**explanation:**

* **premise:** ""ukrainian ambassador a push badness inna tha speech yah nuh rawtid.""  this translates to: ""the ukrainian ambassador is pushing negativity/badness in the speech here, no doubt about it.""
* **hypothesis:** ""ukrainian ambassador speech did well tame."" this translates to: ""the ukrainian ambassador's speech did well/was well-managed.""

the premise explicitly states the speech contains negativity (""badness""), while the hypothesis claims the speech was ""well-managed"" (""tame""). these are directly opposing ideas. therefore, the premise contradicts the hypothesis.
"
I have a test tomorrow and before mi go study mia play Mario Kart🤦🏾‍♀️,Mi naav no more test or exam but mi still a look ova di lecture dem,"neutral

**explanation:**

the premise states the speaker *plans* to play mario kart *before* studying. the hypothesis states the speaker doesn't have a test *but* still reviews lecture materials. 

the premise doesn't confirm or deny whether the speaker has a test or not. the hypothesis clarifies the speaker *doesn't* have a test. because the premise doesn't provide information about whether or not the speaker has a test, the statement is neutral.
"
Bredda dem ah charge ppl $150 and $200 pon taxi from town to trees.,Roun $150 or $200 fi tek a taxi from town to trees,"entailment
"
Mi neva call no name still..,Mi neva mention nuhbody specific,"entailment.

**explanation:**

*   **premise:** ""mi neva call no name still..."" translates to ""i haven't called any name yet...""
*   **hypothesis:** ""mi neva mention nuhbody specific"" translates to ""i haven't mentioned anybody specific.""

calling a name *is* a form of mentioning someone specific. therefore, if you haven't called a name, it logically follows that you haven't mentioned anyone specific. the premise *implies* the hypothesis, so the premise entails the hypothesis.
"
Unu a like the tweet but unu nah answer mi,Unu a answer mi but unu nah like di tweet,"contradiction

**explanation:**

the premise states ""you like the tweet but you aren't answering me."" the hypothesis states ""you are answering me but you don't like the tweet."" these two statements directly oppose each other. if they like the tweet, they won't *not* answer. and if they *are* answering, they wouldn't *not* like the tweet. therefore, the hypothesis contradicts the premise.
"
Mi jus wah shave off mi eyebrow dem,Mi need fi shave before mi go di people dem event,"neutral.

**explanation:**

the premise states the speaker wants to shave their eyebrows. the hypothesis states the speaker needs to shave *before* an event where they will be around people. 

while the premise *could* be *related* to the hypothesis (the speaker might be shaving eyebrows in preparation for the event), the premise doesn't *necessitate* or *guarantee* the need to shave *before* the event. they could be shaving for any number of reasons unrelated to the event itself (personal preference, a new style, etc.). therefore, it's neutral.
"
Garbage collector dem fi get nuff money!,Teacha deserve fi get dem pay!,"neutral
"
Nuff power inna prayer and psalms,Mi know seh mi granny always a pray fi me,"neutral.

**explanation:**

the premise talks about the power of prayer in general. the hypothesis states that the speaker's grandmother prays for them. while the premise supports the *practice* of prayer, it doesn't *necessarily* mean the grandmother is praying for the speaker. the premise doesn't confirm or deny the grandmother's specific actions. therefore, the relationship is neutral.
"
About 5 fry dumplings deh inna the bag ennuh,Food deh inna di bag,"entailment 

**explanation:**

the premise states there are fry dumplings in the bag. fry dumplings are a type of food. therefore, the premise implies that there is food in the bag. this is a direct entailment.
"
In deh crowded.,In deh empty,"contradiction
"
Di world wah wash off wid coconut water. Jesus.,Yuh heart wah wash off wid likkle coconut wata.,"neutral.

**explanation:**

the premise speaks generally about the world being cleansed with coconut water. the hypothesis focuses on a personal desire or need for cleansing, specifically the heart, with a small amount of coconut water. 

the premise doesn't directly state that *everyone's* heart *wants* to be cleansed, or that a *little* coconut water is sufficient for that purpose. it's a general statement, while the hypothesis is more specific and personal. therefore, the premise doesn't guarantee or negate the hypothesis. it's neutral.
"
2 movies me watch since I got home. Mi have the people dem work fi do innuh.,From mi come home mi a do di people dem work,"entailment

**explanation:**

* **premise:** ""2 movies me watch since i got home. mi have the people dem work fi do innuh."" (i watched 2 movies since i got home. i have the work to do.)
* **hypothesis:** ""from mi come home mi a do di people dem work."" (since i came home, i am doing the work.)

the premise states the speaker *has* work to do. the hypothesis states the speaker *is doing* the work *since* coming home.  having work and doing work are logically connected in this context. the premise strongly suggests the hypothesis is true. therefore, the premise entails the hypothesis.
"
Yu know seh me still siddung inna de car? Nuh waan go een.,Me siddung a scroll pan mi phone like mi nuh av work a mawnin,"neutral
"
"Better mi neva drink the tea, somehow I feel worse",From mi drink di tea mi feel betta,"contradiction
"
First time mi a reach home before 6 inna months,Every day since di year start mi reach a mi yaad before 6,"contradiction
"
Jeff just a jump yah so and deh so,Jeff just stan up one place,"contradiction 

**explanation:**

* **premise:** ""jeff just a jump yah so and deh so"" means jeff is moving around, jumping in various places.
* **hypothesis:** ""jeff just stan up one place"" means jeff is staying still.

these two statements directly oppose each other. therefore, the premise contradicts the hypothesis.
"
Mi really nah feel fi come work Friday enugh,Mi excited fi come a work Friday,"contradiction
"
Me nah go sleep early fi work again. I miss all the good stuff,Waking up early for work nah guh mek mi sleep weh an miss all weh a gwaan,"entailment

**explanation:**

the premise states the speaker *won't* sleep early for work because they are missing out on enjoyable things (""good stuff""). the hypothesis directly states that waking up early for work *won't* allow them to avoid missing out on things (""sleep weh an miss all weh a gwaan"").

therefore, the premise provides a reason why the hypothesis is likely true. the premise implies a negative consequence of waking up early (missing things), which is precisely what the hypothesis asserts.
"
know seh i bake for donjae over a week ago and all now him nuh collect it so that get nyam tonight,Everytime mi bake fi donjae him always quick fi come collect di food,"contradiction

**explanation:**

the premise states that the person (donjae) *didn't* collect the food baked a week ago, implying a delay. the hypothesis states that donjae *always* collects food quickly. these two statements directly oppose each other, therefore the premise contradicts the hypothesis.
"
"Fi billiasness, drink a likkle search-mi-heart tea","Fi sore troat, chew garlic wid some honey an lime","neutral
"
Jason mi deh cook and me nah mek u mek di likkle bickle bun up!,Jason neva eat cook food from da restaurant deh inna im life,"neutral

**explanation:**

the premise states jason is cooking and doesn't want someone to burn the ""likkle bickle"" (likely a small dish, perhaps a specific food). this tells us *nothing* about whether jason has ever eaten food from that restaurant. he could be a great cook who always makes his own food, or he could be a terrible cook who relies on restaurants. the premise doesn't provide information to either support or refute the hypothesis. therefore, it's neutral.
"
JUST TOUCH DOWN INNA DI AIRPORT!!! MMMHMM,Just land inna di airport!,"entailment
"
Mi fraid fi go over deh,Mi fraid fi eat dat,"neutral

**explanation:**

the premise ""mi fraid fi go over deh"" means ""i am afraid to go over there."" the hypothesis ""mi fraid fi eat dat"" means ""i am afraid to eat that."" 

while being afraid to go somewhere *could* be related to being afraid to eat something *there*, it doesn't necessarily follow. the fear could be about the location itself (dangerous neighborhood, etc.) and completely unrelated to food. therefore, the premise doesn't guarantee or disprove the hypothesis. it's neutral.
"
Something inna di fry chicken a mek people guh crazy,Di people dem mad ova di fry chicken,"entailment
"
"Di Chile a stare pan me, fraid fi seh sumn",Di pickney not even a look pan me,"contradiction

**explanation:**

* **premise:** ""di chile a stare pan me, fraid fi seh sumn"" translates to ""the child is staring at me, afraid to say something."" this means the child *is* looking at the speaker.
* **hypothesis:** ""di pickney not even a look pan me"" translates to ""the child is not even looking at me."" this means the child *is not* looking at the speaker.

since the premise states the child *is* looking, and the hypothesis states the child *isn't* looking, they contradict each other.
"
Dem man ya no work pass sunset lol.,Long time now mi nuh get fi guh work,"neutral

**explanation:**

* **premise:** ""dem man ya no work pass sunset lol."" translates to ""those men don't work past sunset, lol."" this is about the work habits of *other men*.
* **hypothesis:** ""long time now mi nuh get fi guh work"" translates to ""it's been a long time since i've been able to go to work."" this is about the speaker's *own work situation*.

there's no logical connection between whether *other men* work late and whether *the speaker* has been able to work recently.  the premise doesn't provide any information that would confirm or deny the hypothesis. therefore, the relationship is neutral.
"
It’s been dry as a crisp now it wah come rain when man inna all white,Nuh rain neva did a fall but now it wah wet mi up when mi a wear full white,"neutral.

here's why:

* **premise:** describes a situation where a long dry period is ending and rain is expected when someone wearing white clothes is present. this is a cultural belief in some communities.
* **hypothesis:** states that it hasn't rained before, but it's raining now specifically while the person is wearing full white.

the hypothesis doesn't necessarily *contradict* the premise. the premise *suggests* rain when someone in white is present, but doesn't state that it *has never* rained in that situation before. it could be the first time, or it might have happened before.

therefore, the premise and hypothesis are neutral to each other; the premise doesn't prove or disprove the hypothesis.



"
No paint shop nuh open 😩,All a di paint shop dem open,"contradiction
"
Mi haffi go wake up early den,Mi need fi get up early den,"entailment
"
Yuh know seh mi seriously ago invest inna one bicycle,Mi plan fi buy one bicycle,"entailment

**explanation:**

the premise ""yuh know seh mi seriously ago invest inna one bicycle"" (you know that i am seriously going to invest in one bicycle) strongly implies the hypothesis ""mi plan fi buy one bicycle"" (i plan to buy one bicycle).  ""invest"" in this context is broadly used to mean acquiring something with the intention of possessing it.  therefore, seriously investing in a bicycle logically leads to a plan to buy it.
"
One ting bout Jamaicans...we nuh frighten fi celebrity,Jamaican people love fi guh foreign and come back a floss like dem a celebrity,"neutral.

**explanation:**

the premise states jamaicans aren't afraid of celebrities. the hypothesis describes a behavior (going abroad and showing off) that *could* be motivated by a desire to be perceived as a celebrity. however, the premise doesn't directly link jamaicans' lack of fear of celebrities to their desire to travel and display wealth. 

it's possible jamaicans might not fear celebrities but have other motivations for traveling and displaying success (e.g., personal enrichment, family, business). the hypothesis is a *possible* outcome stemming from the premise, but not a *necessarily* entailed one. therefore, it's neutral.
"
"One thing bout All That Matters, you will guh fi one ting and lef wid 30",All weh a gwaan mi plan fi buy nuff tings when mi guh a foreign,"neutral

**explanation:**

the premise talks about getting a good return (30 something) on a single venture related to ""all that matters."" the hypothesis discusses plans to buy many things when traveling abroad. 

while both mention acquiring things, there's no direct logical connection between the two. the premise doesn't *guarantee* the hypothesis is true, nor does it *prevent* it. they are independent statements. therefore, the premise is neutral towards the hypothesis.
"
Mi nuh bada waa get married... ever,Mi cyaa wait fi get married,"contradiction

**explanation:**

* **premise:** ""mi nuh bada waa get married... ever"" translates to ""i don't care about getting married... ever."" this expresses a strong disinterest or lack of desire for marriage.
* **hypothesis:** ""mi cyaa wait fi get married"" translates to ""i can't wait to get married."" this expresses a strong desire and eagerness for marriage.

these statements are directly opposing.  therefore, the premise contradicts the hypothesis.
"
price fi Honda stream gone up yah now,Honda stream dem a get more expensive,"entailment
"
Dem ah tek libaty wid we...,Dem ah tek wi fi poppyshow...,"contradiction

**explanation:**

* **premise:** ""dem ah tek libaty wid we..."" means ""they are taking liberty with us,"" implying they are disrespecting, mocking, or not treating someone with the respect they deserve.
* **hypothesis:** ""dem ah tek wi fi poppyshow..."" means ""they are taking us for a sideshow/circus,"" implying they are treating someone as a spectacle, something trivial or for amusement.

while both express negative feelings about how someone is being treated, the hypothesis is a more specific and derisive statement *about* the nature of the disrespect.  it's not a direct consequence of just being taken liberty with. taking liberty with someone doesn't automatically equate to being treated like a sideshow. they can be treated with disrespect without being considered a spectacle. therefore, the hypothesis contradicts the premise by adding a specific, more demeaning interpretation.



"
"Tbh not being ungrateful but me tired of food now. Me want go blue mountain, rafting and them things deh  tired of  eating I want experiences","Me wah fi experience places like Blue Mountain and do rafting, mi nuh really wah guh nuh more restaurant","entailment
"
mi a go get a helper back,mi neva hire a helper inna mi life yet,"contradiction

**explanation:**

* **premise:** ""mi a go get a helper back"" means ""i am going to hire a helper again.""
* **hypothesis:** ""mi neva hire a helper inna mi life yet"" means ""i have never hired a helper in my life.""

these statements directly oppose each other. if the premise is true (you're hiring a helper), the hypothesis *must* be false (you *have* hired a helper). therefore, the premise contradicts the hypothesis.
"
Me waah some taste good food weh nah go bruck me but me nuh waah nuh rice,Mi love fi go Ribbiz cause dem pasta sell off!,"neutral
"
Mi wah tek part inna your wedding,Mi wah yuh mek mi do sumn inna your wedding,"neutral.

**explanation:**

the premise (""mi wah tek part inna your wedding"" - i want to participate in your wedding) simply expresses a desire to be involved. the hypothesis (""mi wah yuh mek mi do sumn inna your wedding"" - i want you to make me do something in your wedding) expresses a desire for a specific role or action within the wedding.

the premise doesn't guarantee the hypothesis.  the person might want to participate in a way that doesn't involve a specific task or role.  it also doesn't rule out the hypothesis. they *could* want to be asked to do something. therefore, the premise is neutral towards the hypothesis.
"
Ready fi guh back a skl,Mi cyaa wait fi guh back a school,"entailment.

**explanation:**

""ready fi guh back a skl"" (ready to go back to school) strongly implies a positive sentiment towards going back to school.  ""mi cyaa wait fi guh back a school"" (i can't wait to go back to school) expresses excitement and eagerness, which is a natural consequence of being ready.  being ready makes it highly likely someone would be eager.
"
Mi hate group work dawg,Mi nuh like do group work,"entailment.

**explanation:**

""mi hate group work dawg"" directly expresses a strong dislike for group work. ""mi nuh like do group work"" means ""i don't like to do group work.""  since hating something is a stronger form of dislike, the premise *implies* the hypothesis. if you hate something, you definitely don't like it.
"
Long time mi nuh tek mi medicine...,Mi tek two panadol dis mornin,"neutral

**explanation:**

the premise states the speaker hasn't taken their medicine in a while. the hypothesis states the speaker took two panadol this morning. 

while the hypothesis *could* be a response to the premise (e.g., ""i'm finally taking my medicine!""), it doesn't *necessarily* follow. the speaker could have taken other medicine, or not taken any at all *after* the ""long time"" mentioned in the premise. the two statements aren't logically connected in a way that guarantees one is true if the other is true. therefore, it's neutral.
"
"Nah lie, me fully nervous fi da exam ya",Da exam ya nah stress mi. Mi know mi a guh pass,"contradiction

**explanation:**

the premise ""nah lie, me fully nervous fi da exam ya"" directly states the speaker *is* nervous about the exam. the hypothesis ""da exam ya nah stress mi. mi know mi a guh pass"" claims the exam *doesn't* stress the speaker and they are confident in passing. these two statements are directly opposing each other, making the premise contradict the hypothesis.
"
Me waan sleep yah now,Me ready fi gah mi bed,"entailment 

**explanation:**

the premise ""me waan sleep yah now"" translates to ""i want to sleep now."" the hypothesis ""me ready fi gah mi bed"" translates to ""i am ready to go to my bed."" 

wanting to sleep now directly implies being ready to go to bed. therefore, the premise entails the hypothesis.
"
Chelsea never cease fi disappoint me,Chelsea neva disappoint mi yet,"contradiction

**explanation:**

* **premise:** ""chelsea never cease fi disappoint me"" means chelsea *continuously* disappoints the speaker. it implies a pattern of ongoing disappointment.
* **hypothesis:** ""chelsea neva disappoint mi yet"" means chelsea has *not yet* disappointed the speaker. it implies a lack of disappointment up to the present.

since the premise states continuous disappointment, and the hypothesis states no disappointment has occurred, they directly oppose each other. therefore, the premise contradicts the hypothesis.
"
Mi need money fi the things Wey mi a plan do this holiday 🙁,Mi plan fi do tings weh cost money this holiday,"entailment
"
We cyaa watch weh everybody else a do. Just haffi do our thing and make them see it.,Haffi guh see da movie deh wen dem release it. Mi hear seh it sell off!,"neutral
"
Last year dem time ya me just a check inna I love soca,Mi guh I love soca last year,"neutral

**explanation:**

* **premise:** ""last year dem time ya me just a check inna i love soca"" translates to ""last year, i was just stating that i love soca.""  it's a statement of fact about a past action - expressing love for soca.
* **hypothesis:** ""mi guh i love soca last year"" translates to ""i *went* to say i loved soca last year."" it implies an action of going somewhere to express love for soca.

the premise doesn't explicitly say *how* the speaker expressed their love for soca. they could have done it anywhere, or even just internally. the hypothesis introduces the idea of a specific action (going somewhere). since the premise doesn't confirm or deny the action in the hypothesis, the relationship is **neutral**. it's possible the premise supports the hypothesis, but it doesn't *entail* it, and it doesn't *contradict* it.



"
This is the worst game me ever watch this season 😂..better me go play some ball inna di morning ya,Dis a di best game mi watch from di season start,"contradiction
"
A bare apple device inna Starbucks,Nuhbody inna Starbucks nah use nuh Apple device,"contradiction

**explanation:**

the premise states *a* bare apple device is present in starbucks. the hypothesis claims *nobody* in starbucks is using an apple device. these two statements cannot both be true simultaneously. the presence of an apple device directly contradicts the idea that nobody is using one.
"
Match nuh done yet,Match done from long time,"contradiction

**explanation:**

* **premise:** ""match nuh done yet"" translates to ""the match is not finished yet.""
* **hypothesis:** ""match done from long time"" translates to ""the match is finished a long time ago.""

these statements directly oppose each other. if the match isn't finished *yet*, it *hasn't* been finished a long time ago. therefore, the premise contradicts the hypothesis.
"
Food deh a d house,Nutn fi eat nuh deh a di house,"contradiction
"
All ah me fren dem ah lose weight and me ah ketch it,Mi fren dem normally guh gym wid mi inna di evening dem,"neutral
"
Down town nah see me again fi a while. Nope,Mi a guh avoid down town fi now,"entailment

**explanation:**

the premise ""down town nah see me again fi a while. nope"" means the speaker will not be in downtown for a period of time.

the hypothesis ""mi a guh avoid down town fi now"" means the speaker intends to avoid downtown for the present.

the premise *directly* supports the hypothesis. if someone isn't in downtown for a while, it's a logical reason to avoid it ""fi now."" therefore, the premise entails the hypothesis.
"
Stop listen zip inna the morning bruv…bare rubbish dem yute ya chat…,Nah guh listen nuh more zip a mornin time cause a bere foolishness dem yute ya chat,"entailment

**explanation:**

* **premise:** ""stop listen zip inna the morning bruv…bare rubbish dem yute ya chat…"" - this means ""stop listening to nonsense in the morning, bro...these kids are talking complete rubbish.""
* **hypothesis:** ""nah guh listen nuh more zip a mornin time cause a bere foolishness dem yute ya chat"" - this means ""not going to listen to nonsense anymore in the morning because these kids are talking complete foolishness.""

the hypothesis directly reflects and expands upon the sentiment expressed in the premise. the premise advises *not* to listen to nonsense, and the hypothesis states a decision to *not* listen because of foolishness.  therefore, the hypothesis is a logical consequence of the premise.
"
Mi excited bout ball game lata,Mi nuh really a look fawud to di ball game lata,"contradiction
"
We need fi send Kirk Wright over deh fi get we some on the scene reporting,Kirk Wright do most a di reporting fi di accident dung a Moore Town,"entailment 

**explanation:**

the premise states that kirk wright needs to go to the scene to provide reporting. the hypothesis states that kirk wright *does most* of the reporting for the accident.  if he needs to go *over there* to report, it strongly suggests he is the primary reporter, making the hypothesis likely true and thus entailed by the premise. the premise doesn't offer any conflicting information.
"
A time fi me a get Clarks as present now,Full time now smaddy fi buy mi some Clarks as gift,"neutral

**explanation:**

* **premise:** ""a time fi me a get clarks as present now"" translates to ""it's time for me to get clarks as a present now.""  this expresses a desire or expectation of receiving clarks shoes as a gift.
* **hypothesis:** ""full time now smaddy fi buy mi some clarks as gift"" translates to ""it's full time now for someone to buy me some clarks as a gift."" this expresses a desire/expectation that *someone else* should buy the speaker clarks.

the premise doesn't *guarantee* the hypothesis. the speaker might be expecting to *receive* clarks as a gift, but not necessarily *expecting someone else* to purchase them. it's possible they're planning to buy them themselves, or someone else *will* buy them but not necessarily *now*.  therefore, the relationship isn't one of entailment (the premise guarantees the hypothesis) or contradiction (the premise makes the hypothesis impossible). it's neutral.
"
Ready fi wash and rain start fall,Bout fi wash yah now and rain come down,"entailment 

**explanation:**

the premise ""ready fi wash and rain start fall"" (ready to wash and rain has started falling) directly supports the hypothesis ""bout fi wash yah now and rain come down"" (it's about to wash now and the rain is coming down).  the hypothesis is a more conversational and slightly shortened version of the information presented in the premise. the premise provides the conditions for the hypothesis to be true.
"
Me tired fi talk,Me tired fi tek bus,"neutral
"
Mi nuh like beg people favors. Not even my parents. Either me dweet miself or mah guh pay someone but beg? Nope,"Mi always a beg people favors, especially mi family. If mi nuh affi duh it miself mi a guh ask yuh fi help me","contradiction
"
Why squaddie even bother wid that mask?  It ah hold up him chin but nah offer no protection whatsoever,Squaddie mask well secure pon him face. Him nah ramp bout di protection,"contradiction

**explanation:**

the premise states the mask offers *no* protection (""nah offer no protection whatsoever""). the hypothesis states the mask is ""well secure"" and the person isn't concerned with protection (""him nah ramp bout di protection""). these two statements are directly opposing each other. therefore, the premise contradicts the hypothesis.
"
